"X","Y","OBJECTID","PID","SSL","PMPROPERTYID","UBID","PROPERTYNAME","PMPARENTPROPERTYID","PARENTPROPERTYNAME","ADDRESSOFRECORD","OWNEROFRECORD","WARD","REPORTEDADDRESS","CITY","STATE","POSTALCODE","YEARBUILT","PRIMARYPROPERTYTYPE_EPACALC","TAXRECORDFLOORAREA","REPORTEDBUILDINGGROSSFLOORAREA","BEPS","BEPS_METRIC_TYPE","BEPS_PROPERTY_GROUP","PROPERTY_BEPS_METRIC_YEAR","PROPERTY_BEPS_METRIC","MEETS_BEPS","DISTANCE_FROM_BEPS_ESTIMATED","PERFORMANCE_REQUIREMENT_EST","LATITUDE","LONGITUDE","XCOORD","YCOORD","MAR_ID","GIS_ID","GLOBALID","LASTUPDATE"
-76.9739564363042,38.8999040417383,108168,PM4178756,PAR 01600035; PAR 01600036; PAR 01600038,4178756,,Langston Terrace,,,725 21ST STREET NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,5,2101 G Street NE,WASHINGTON,DC,20002,1937,Multifamily Housing,105551,183854,66,ENERGYSTARSCORE,Multifamily Housing,2019,33,Does Not Meet BEPS,-19.83%,-19.83%,38.89989625,-76.97395416,402259.32007683,136894.10671236,290580,,{DF9A5348-F857-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0108624465102,38.8751967225086,108091,PM4178734,0650    0078; 0650    0079; 0650    0081; 0650    0082; 0652    0075,4178734,,James Creek,,,1247 HALF STREET SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY	,6,100 N Street SW,WASHINGTON,DC,20024,1942,Multifamily Housing,15650,223284,66,ENERGYSTARSCORE,Multifamily Housing,2019,33,Does Not Meet BEPS,-19.83%,-19.83%,38.87518894,-77.01086016,399057.62009578,134151.13703099,289108,,{DF9A5348-F80A-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.986883360387,38.8433049598777,107508,PM3316403,5915    0014,3316403,,Congress Park I,,,1333 SAVANNAH ST SE,SOUTHEAST WASHINGTON DEVELOPMENT ASSOCIATES LP,8,"1345 Savannah St, SE",WASHINGTON,DC,20032,1948,Multifamily Housing,56580,130400,66,ENERGYSTARSCORE,Multifamily Housing,2019,33,Does Not Meet BEPS,-19.83%,-19.83%,38.84329718,-76.98688108,401138.89038094,130610.94670747,295931,,{DF9A5348-F5C3-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0264873218922,38.9749445024001,106929,PM10290459,2967    0077,10290459,,Walter Reed Apartments,,,6939 GEORGIA AVE NW,6939 GEORGIA APARTMENTS LLC,4,6939 Georgia Avenue NW,WASHINGTON,DC,20012,1967,Multifamily Housing,59616,59616,66,ENERGYSTARSCORE,Multifamily Housing,2019,33,Does Not Meet BEPS,-19.83%,-19.83%,38.9749367,-77.02648503,397704.99961177,145224.26698993,253848,,{DF9A5348-F380-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0050885137504,38.8853278009883,108012,PM3997905,0733    0851,3997905,,Hill House,,,110 D ST SE,MAR CAL LLC,6,110 D St SE,WASHINGTON,DC,20003,1958,Multifamily Housing,60842,60842,66,ENERGYSTARSCORE,Multifamily Housing,2019,33,Does Not Meet BEPS,-19.83%,-19.83%,38.88532002,-77.00508623,399558.70995874,135275.72045056,74548,,{DF9A5348-F7BB-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9843073406459,38.8617252047997,108149,PM4449427,5797    0115,4449427,,Cedar Heights,,,1508 BUTLER ST SE,FINSBURY SQUARE LIMITED PARTNERSHIP,8,1510 Butler St SE,WASHINGTON,DC,20032,1964,Multifamily Housing,150000,150000,66,ENERGYSTARSCORE,Multifamily Housing,2019,33,Does Not Meet BEPS,-19.83%,-19.83%,38.86171742,-76.98430506,401362.17037572,132655.75958463,286283,,{DF9A5348-F844-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0360807409076,38.9078425968834,108615,PM6735841,0195    2212,6735841,,General Scott Condominium,,,1 SCOTT CIR NW,THE GENERAL SCOTT CONDO,2,1 Scott Cir NW,WASHINGTON,DC,20036,1982,Multifamily Housing,97595,96606,66,ENERGYSTARSCORE,Multifamily Housing,2019,33,Does Not Meet BEPS,-19.83%,-19.83%,38.90783481,-77.03607845,396870.7596233,137775.64717209,226023,,{DF9A5348-FA16-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9783937351967,38.8713979265897,108198,PM4352120,5572    0822,4352120,,Linwood Apartments,,,1821 P ST SE,DGV ASSOCIATES LLC,8,"1815-1831 P Street, SE",WASHINGTON,DC,20020,1940,Multifamily Housing,54724,54724,66,ENERGYSTARSCORE,Multifamily Housing,2019,33,Does Not Meet BEPS,-19.83%,-19.83%,38.87139014,-76.97839146,401875.16001152,133729.60762703,150152,,{DF9A5348-F875-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0446901925585,38.8965222316958,108087,PM4175578,0122    0025,4175578,,311WC-Courtyard Washington DC/Foggy Bott,,,515 20TH ST NW,ALL STATES HOTEL COMPANY LLC,2,515 20th Street NW,WASHINGTON,DC,20052,2013,Hotel,79875,79875,54,ENERGYSTARSCORE,Hotel,2019,15,Does Not Meet BEPS,-29.77%,-20.00%,38.89651445,-77.0446879,396123.40959408,136519.32645898,279821,,{DF9A5348-F806-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0056186232829,38.9062790493049,108613,PM6735390,0711    0817,6735390,,Washington US Capitol DC HGI,,,1225 1ST ST NE,MHF NOMA IV LLC,6,1225 First St NE,WASHINGTON,DC,20002,1980,Hotel,124200,129000,54,ENERGYSTARSCORE,Hotel,2019,20,Does Not Meet BEPS,-25.60%,-20.00%,38.90627126,-77.00561634,399512.85979298,137601.47699428,307284,,{DF9A5348-FA14-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0411096871743,38.9004844430594,108490,PM4735934,0127    0854,4735934,,HI-DC-White House,,,1729 H ST NW,PALMETTO HOSPITALITY OF WASHINGTON DC II LLC,2,1729 H St NW,WASHINGTON,DC,20006,2013,Hotel,74199,54930,54,ENERGYSTARSCORE,Hotel,2019,18,Does Not Meet BEPS,-27.22%,-20.00%,38.90047666,-77.04110739,396434.21007017,136959.0174109,279355,,{DF9A5348-F999-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0095207394493,38.8971919760957,107884,PM3987783,0628    0174,3987783,,Washington DC PPH,,,4 F ST NW,PHOENIX PARK HOTEL OPERATING LLC,6,520 N Capitol St NW,WASHINGTON,DC,20001,1995,Hotel,55820,100000,54,ENERGYSTARSCORE,Hotel,2019,10,Does Not Meet BEPS,-34.57%,-20.00%,38.89718419,-77.00951845,399174.30027058,136592.76713091,237156,,{DF9A5348-F73B-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0360987089871,38.9021123780352,108536,PM6277981,0199    0065,6277981,,"05WIY-St. Regis Hotel, Washington, D.C.",,,923 16TH ST NW,SELDAR DC HOLDING LLC,2,"923 16th and K Streets, NW",WASHINGTON,DC,30308,2000,Hotel,163249,205000,54,ENERGYSTARSCORE,Hotel,2019,16,Does Not Meet BEPS,-28.90%,-20.00%,38.90210459,-77.03609641,396868.9503539,137139.54691562,901757,,{DF9A5348-F9C7-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.970601778243,38.9179849874096,107882,PM3987335,4373    0008,3987335,,Days Inn Gateway,,,2700 NEW YORK AVE NE,T&L HOSPITALITY INC,5,2700 New York Ave N.E.,WASHINGTON,DC,20002,1962,Hotel,95331,95331,54,ENERGYSTARSCORE,Hotel,2019,11,Does Not Meet BEPS,-33.53%,-20.00%,38.91797719,-76.9705995,402549.67024,138901.3275015,287175,,{DF9A5348-F739-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0430868200803,38.9106555385307,108502,PM9593902,0135    0004,9593902,,Dupont Doyle LLC,,,1500 NEW HAMPSHIRE AVE NW,DOYLE DUPONT LLC,2,1500 New Hampshire Ave NW,WASHINGTON,DC,20036,1947,Hotel,192274,192274,54,ENERGYSTARSCORE,Hotel,2019,23,Does Not Meet BEPS,-23.27%,-20.00%,38.91064775,-77.04308452,396263.24021471,138088.17002291,225560,,{DF9A5348-F9A5-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0097324469855,38.8790331379209,108046,PM3852985,0646    0802,3852985,,Capitol Skyline Hotel,,,10 I ST SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1963,Hotel,171867,105000,54,ENERGYSTARSCORE,Hotel,2019,19,Does Not Meet BEPS,-26.40%,-20.00%,38.87902535,-77.00973016,399155.72014719,134576.99652079,276385,,{DF9A5348-F7DD-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0475031931022,38.8963898787277,107658,PM3499931,0081    0096,3499931,,State Plaza Hotel E Street,,,2117 E ST NW,SHERRY TOWERS APARTMENT HOTEL,2,"2117 E. St. NW, Washington D.C. 20036",WASHINGTON,DC,20036,1957,Hotel,94139,92988,54,ENERGYSTARSCORE,Hotel,2019,10,Does Not Meet BEPS,-34.57%,-20.00%,38.89638209,-77.04750089,395879.38043306,136504.75666334,242537,,{DF9A5348-F659-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0273040042506,38.8959720525289,107708,PM3641710,0322    0813,3641710,,Hotel Harrington,,,436 11TH ST NW,HARRINGTON HOTEL COMPANY INC,2,"436 11th Street, N. W.",WASHINGTON,DC,20004,1914,Hotel,100484,144799,54,ENERGYSTARSCORE,Hotel,2019,20,Does Not Meet BEPS,-25.60%,-20.00%,38.89596427,-77.02730171,397631.61021329,136457.65742591,300863,,{DF9A5348-F68B-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.046284217243,38.905913014906,108484,PM4590294,0099    0052,4590294,,229- St. Gregory Hotel,,,2033 M ST NW,HHLP SAINT GREGORY ASSOCIATES LLC,2,2033 M Street NW,WASHINGTON,DC,20036,1900,Hotel,132445,86358,54,ENERGYSTARSCORE,Hotel,2019,13,Does Not Meet BEPS,-31.58%,-20.00%,38.90590523,-77.04628192,395985.65990756,137561.84730606,279520,,{DF9A5348-F993-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.019628773533,38.8856411682828,106946,PM10397047,0493    0805,10397047,,Holiday Inn Capitol,,,550 C ST SW,FEDERAL CENTER HOTEL ASSOCIATES,6,"550 C Street, SW",WASHINGTON,DC,20024,1981,Hotel,439048,279396,54,ENERGYSTARSCORE,Hotel,2019,9,Does Not Meet BEPS,-35.67%,-20.00%,38.88563338,-77.01962648,398297.1804129,135310.67658761,276671,,{DF9A5348-F391-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0491535572193,38.9055269430485,108329,PM5883322,0050    0087,5883322,,238-HGIMStreet,,,2201 M ST NW,HHLP GEORGETOWN II ASSOCIATES LLC,2,2201 M. Street NW,WASHINGTON,DC,20037,2016,Hotel,129960,167888,54,ENERGYSTARSCORE,Hotel,2019,25,Does Not Meet BEPS,-21.76%,-20.00%,38.90551916,-77.04915126,395736.75983017,137519.12049176,243160,,{DF9A5348-F8F8-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.026297197983,38.9022516614209,107855,PM3487836,0343    0023,3487836,,Embassy Suites by Hilton Washington DC Convention Center (WASCC),,,1000 K ST NW,1000 K LLC,2,900 10th street nw,WASHINGTON,DC,20001,2005,Hotel,227934,266537,54,ENERGYSTARSCORE,Hotel,2019,23,Does Not Meet BEPS,-23.27%,-20.00%,38.90224387,-77.02629491,397719.1496633,137154.71758372,300519,,{DF9A5348-F71E-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0491058128116,38.9048368061629,107819,PM3351796,0051    1313,3351796,,73R52-Washington DC Ritz Carlton,,,1170 22ND STREET NW,THE PARKMONT CONDO,2,1150 22nd Street Nw,WASHINGTON,DC,20037,1990,Hotel,313160,327561,54,ENERGYSTARSCORE,Hotel,2019,1,Does Not Meet BEPS,-50.72%,-20.00%,38.90482902,-77.04910351,395740.86031999,137442.50713053,278889,,{DF9A5348-F6FA-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.036958072702,38.9059460650009,107974,PM3991736,0182    0084,3991736,,The Jefferson Hotel,,,1200 16TH ST NW,DC CAP HOTELIER LLC,2,1200 16th St NW,WASHINGTON,DC,20036,1923,Hotel,76254,76254,54,ENERGYSTARSCORE,Hotel,2019,1,Does Not Meet BEPS,-50.72%,-20.00%,38.90593828,-77.03695578,396794.57976537,137565.14733494,242021,,{DF9A5348-F795-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0340440187187,38.9005073810462,106958,PM10478140,0219    0018,10478140,,A0000013 - SOFITEL_DC_HSTREETSHUFFLE,,,806 15TH ST NW,BSREP III DC HOTEL LLC,2,806 15TH STREET NW,WASHINGTON,DC,20005,2002,Hotel,177323,177323,54,ENERGYSTARSCORE,Hotel,2019,8,Does Not Meet BEPS,-36.83%,-20.00%,38.90049959,-77.03404172,397047.11039449,136961.31055396,279949,,{DF9A5348-F39D-29BB-E053-792F520AEC22},2022/04/29 00:00:00+00
-77.0099098064779,38.8964037207593,106938,PM10363129,0628    0876,10363129,,A0000001 - GEORGE_DC_DCSIX,,,15 E ST NW,LHO WASHINGTON HOTEL SIX LLC,6,15 E ST,WASHINGTON,DC,20001,1927,Hotel,88704,88704,54,ENERGYSTARSCORE,Hotel,2019,8,Does Not Meet BEPS,-36.83%,-20.00%,38.89639593,-77.00990752,399140.54000643,136505.26759398,802587,,{DF9A5348-F389-29BB-E053-792F520AEC22},2022/05/10 00:00:00+00
-77.0417047810705,38.9227727625494,107414,PM12419702,2560    0135,12419702,,The Line DC,,,1770 EUCLID ST NW,ADAMS MORGAN HOTEL OWNERS LLC,1,1770 Euclid St NW,WASHINGTON,DC,20009,2017,Hotel,153210,153210,54,ENERGYSTARSCORE,Hotel,2019,18,Does Not Meet BEPS,-27.22%,-20.00%,38.92276497,-77.04170248,396383.7202735,139433.22685362,235625,,{DF9A5348-F565-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0359306986807,38.903178235539,108581,PM6453431,0198    0039,6453431,,Capital Hilton (DCASH),,,1001 16TH ST NW,CHH CAPITAL HOTEL PARTNERS LP,2,1001 16th Street NW,WASHINGTON,DC,20036,1943,Hotel,1050362,559168,54,ENERGYSTARSCORE,Hotel,2019,12,Does Not Meet BEPS,-32.54%,-20.00%,38.90317045,-77.0359284,396883.57032632,137257.86021729,278775,,{DF9A5348-F9F4-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0077728729931,38.9074910262106,108546,PM6288078,0671    0027,6288078,,Hyatt Place Washington DC/US Capitol,,,33 NEW YORK AVE NE,EXCEL HOLDINGS 10 LLC,6,33 New York Avenue NE,WASHINGTON,DC,20002,2014,Hotel,109290,110000,54,ENERGYSTARSCORE,Hotel,2019,14,Does Not Meet BEPS,-30.66%,-20.00%,38.90748324,-77.00777059,399326.01970327,137736.030356,37070,,{DF9A5348-F9D1-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0001158612471,38.9151144139897,107760,PM3511978,3606    0803,3511978,,CO/GLC WNTRDC/1845 4TH ST NE/WASHINGTON/DC,,,1845 4TH STREET NE,MCI WORLD NETWORK SERVICES INC,5,1845 4TH ST NE,WASHINGTON,DC,20002,1905,Other - Technology/Science,174056,162514,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,595.7,Does Not Meet BEPS,-61.56%,-20.00%,38.91510662,-77.00011358,399990.14971829,138582.25969474,286508,,{DF9A5348-F6BF-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.016720550494,38.8152577249375,108189,PM4319432,6264    0800,4319432,,T75 - Shepherd Parkway Bus Facility,,,4 A DC VILLAGE LANE SW,WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY,8,"2 DC Village Lane, SW",WASHINGTON,DC,20032,2012,Other - Public Services,163752,98465,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,376.7,Does Not Meet BEPS,-39.21%,-20.00%,38.81524995,-77.01671827,398548.06973166,127497.56750374,299538,,{DF9A5348-F86C-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0386823252623,38.9218008130252,108017,PM3997988,2572    0036,3997988,,The Citadel Apartments,,,1649 KALORAMA RD NW,JEAMAL'S CITADEL LLC,1,1631 Kalorama Rd NW,WASHINGTON,DC,20036,1940,Mixed Use Property,116690,70983,229,SOURCEEUI_KBTU_FT,Other,2019,415.5,Does Not Meet BEPS,-44.89%,-20.00%,38.92179302,-77.03868003,396645.76985659,139325.21679177,284059,,{DF9A5348-F7C0-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.1074957927587,38.9369370590778,108159,PM4498146,1448N   0805,4498146,,Sibley Hospital Medical Building,,,5215 LOUGHBORO RD NW,LUCY WEBB HAYES NATIONAL TRAINING SCHOOL SIBLEY MEMORIAL HOSPITAL,3,5215 Loughboro Road NW ,WASHINGTON,DC,20016,2011,Parking,115352,140606,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,732.7,Does Not Meet BEPS,-68.75%,-20.00%,38.93692927,-77.10749347,390680.4303029,141010.24728246,307812,,{DF9A5348-F84E-29BB-E053-792F520AEC22},2022/04/29 00:00:00+00
-77.0203542627606,38.8971301445078,107642,PM1720876,0456    1960,1720876,,610 F ST Condos,,,610 F ST NW,HARMAN CENTER LLC & BAC F STREET LLC,2,610/620 F ST NW,WASHINGTON,DC,20004,2006,Mixed Use Property,210706,180678,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,248.2,Does Not Meet BEPS,-7.74%,-20.00%,38.89712236,-77.02035197,398234.52026556,136586.05726094,306817,,{DF9A5348-F649-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0603382971729,38.9020111184552,107537,PM2534176,1173    0821; 1173    2380,2534176,,270310 - Washington Harbour,,,3030 K STREET NW,WHDC OWNER LLC,2,3000-3050 K Street,WASHINGTON,DC,20007,1986,Mixed Use Property,680369,680369,229,SOURCEEUI_KBTU_FT,Other,2019,267.7,Does Not Meet BEPS,-14.46%,-20.00%,38.90200333,-77.06033599,394766.37040972,137129.41676618,805042,,{DF9A5348-F5E0-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9950471023957,38.8537353829309,107395,PM12004518,5868S   0001,12004518,,Unified Communications Center,,,2720 MARTIN LUTHER KING JR AVENUE SE,DISTRICT OF COLUMBIA,8,2720 MARTIN LUTHER KING JR AVENUE SE,WASHINGTON,DC,20032,2006,Other - Public Services,159468,142994,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,445.6,Does Not Meet BEPS,-48.61%,-20.00%,38.8537276,-76.99504482,400430.11027955,131768.72656862,301360,,{DF9A5348-F552-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9707481984026,38.9222628267572,107771,PM3512849,4350    0006,3512849,,T04 - Bladensburg Division HOMT (2250),,,2250 26TH STREET NE,WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY (WMATA),5,2250 26th Street NE,WASHINGTON,DC,20018,1962,Other - Public Services,258459,71406,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,707.4,Does Not Meet BEPS,-67.63%,-20.00%,38.92225503,-76.97074592,402536.82022717,139376.19966905,155933,,{DF9A5348-F6CA-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0849854267789,38.9584802581032,107764,PM3512552,1657    0024,3512552,,T09 - Western Bus Division,,,5230 WISCONSIN AVE NW,WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY (WMATA),3,5230 Wisconsin Ave. NW,WASHINGTON,DC,20016,1909,Other - Public Services,59497,57100,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,354,Does Not Meet BEPS,-35.31%,-20.00%,38.95847246,-77.08498311,392634.28027691,143399.67685573,265900,,{DF9A5348-F6C3-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.029144781682,38.9000666568483,107473,PM3111726,0287    0812,3111726,,National Museum of Women in the Arts,,,1250 NEW YORK AVE NW,NATIONAL MUSEUM WOMEN IN ARTS,2,1250 New York Ave. NW,WASHINGTON,DC,20005,1986,Mixed Use Property,63677,72628,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,457.6,Does Not Meet BEPS,-49.96%,-20.00%,38.90005887,-77.02914249,397472.06991895,136912.24003056,279010,,{DF9A5348-F5A0-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.020742184665,38.8995559383909,107550,PM2675356,0455    0842; 0455    7001,2675356,,Gallery Place,,,614 H ST NW,OXFORD BIT GALLERY PLACE PROPERTY OWNER LLC,2,616 H. Street,WASHINGTON,DC,20001,2004,Mixed Use Property,103908,588598.4,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,279.3,Does Not Meet BEPS,-18.01%,-20.00%,38.89954815,-77.02073989,398200.93040733,136855.34688255,295093,,{DF9A5348-F5ED-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0248588317789,38.9384567040863,108289,PM4798771,2905    0814; 2905    7000,4798771,,Safeway 2808 - Georgia Ave,,,3830 GEORGIA AVE NW,113 POTOMAC AVE SW LP,4,"3830 Georgia Ave, NW",WASHINGTON,DC,20011,2014,Mixed Use Property,60622,64033,229,SOURCEEUI_KBTU_FT,Other,2019,518.9,Does Not Meet BEPS,-55.87%,-20.00%,38.93844891,-77.02485654,397845.00983961,141173.74710382,225076,,{DF9A5348-F8D0-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.029184908909,38.8992435528571,107526,PM2363310,0288    0843,2363310,,DC0010,Not Applicable: Standalone Property,Not Applicable: Standalone Property,725 13TH ST NW,AT AND T COMMUNICATIONS OF WASH DC INC,2,"13th St., N.W.",WASHINGTON,DC,20005,1970,Other,176023,163761,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,1154.4,Does Not Meet BEPS,-80.16%,-20.00%,38.89923577,-77.02918262,397468.55968181,136820.8704551,,,{DF9A5348-F5D5-29BB-E053-792F520AEC22},2022/02/04 00:00:00+00
-77.0779647463225,38.9439107576756,107915,PM4005943,1786    0008,4005943,,PSYCHIATRIC INSTITUTE OF WASHINGTON,,,4228 WISCONSIN AVE NW,TAMOL LP,3,4228 WISCONSIN AVENUE,WASHINGTON,DC,20016,1974,Other,101684,72087,229,SOURCEEUI_KBTU_FT,Other,2019,234.3,Does Not Meet BEPS,-2.26%,-20.00%,38.94390296,-77.07796244,393241.39963734,141781.78760728,222976,,{DF9A5348-F75A-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0507224365289,38.9055279569961,106956,PM10440131,0036    3072,10440131,,The Mark on M Condo Reporting,,,2311 M ST NW,THE MARK OF M CONDOMINIUM,2,2311 M Street N.W.,WASHINGTON,DC,200371445,1989,Mixed Use Property,69325,69325,229,SOURCEEUI_KBTU_FT,Other,2019,259.2,Does Not Meet BEPS,-11.65%,-20.00%,38.90552017,-77.05072014,395600.67972768,137519.30704713,242749,,{DF9A5348-F39B-29BB-E053-792F520AEC22},2022/05/12 00:00:00+00
-76.9851352821237,38.9188617909754,107017,PM12004289,4107    0239,12004289,,Fueling Fleet Storage,,,1333 W ST NE,DISTRICT OF COLUMBIA,5,1241 W Street NE,WASHINGTON,DC,20018,1000,Other - Public Services,11000,11000,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,280.7,Does Not Meet BEPS,-18.42%,-20.00%,38.918854,-76.985133,401289.2801791,138998.35517523,301879,,{DF9A5348-F3D8-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9906038669219,38.9126769838209,107399,PM12004522,PAR 01290115,12004522,,Washington Humane Society,,,910 MOUNT OLIVET ROAD NE,DISTRICT OF COLUMBIA,5,1201 New York Avenue NE,WASHINGTON,DC,20002,1000,Other - Public Services,12984,12984,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,340,Does Not Meet BEPS,-32.65%,-20.00%,38.91266919,-76.99060159,400815.10961304,138311.72669823,285915,,{DF9A5348-F556-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0382439701496,38.9114157896641,108018,PM3998596,0179    0113,3998596,,Dupont Executive,Not Applicable: Standalone Property,Not Applicable: Standalone Property,1605 17TH ST NW,STERLING GUNSTON LLC,2,1633 Q St NW,WASHINGTON,DC,20009,1988,Mixed Use Property,73942,41414,229,WEATHERNORMALZEDSOUREUI_KBTUFT,Other,2019,235.9,Does Not Meet BEPS,-2.92%,-20.00%,38.911408,-77.03824167,396683.30034742,138172.37693412,300178,,{DF9A5348-F7C1-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9478074754934,38.8941416696107,106805,PM12001676,5051N   0018,12001676,,Benning (Dorothy I. Height) Library,,,3935 BENNING ROAD NE,DISTRICT OF COLUMBIA,7,3935 Benning Road NE,WASHINGTON,DC,20019,2010,Library,22000,22000,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Library,2019,412.9,Does Not Meet BEPS,-50.11%,-20.00%,38.89413388,-76.94780521,404527.949876,136255.4099274,295144,,{DF9A5348-F304-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0225386327197,38.9123900733084,107035,PM12004384,0420N   0012,12004384,,Shaw (Watha T. Daniel) Library,,,700 R STREET NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY,6,700 R Street NW,WASHINGTON,DC,20001,2010,Library,25284,15638,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Library,2019,646.8,Does Not Meet BEPS,-68.15%,-20.00%,38.91238228,-77.02253634,398045.45012196,138280.07661655,225963,,{DF9A5348-F3EA-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9964323958646,38.8944163184567,107125,PM12004343,0864    0817,12004343,,Northeast Library,,,330 7TH STREET NE,DISTRICT OF COLUMBIA,6,330 7th Street NE,WASHINGTON,DC,20002,2014,Library,15459,13900,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Library,2019,284.6,Does Not Meet BEPS,-27.62%,-20.00%,38.89440853,-76.99643011,400309.69032789,136284.60986084,37106,,{DF9A5348-F444-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0094210763577,38.8312588754093,107159,PM12001752,6172W   0011,12001752,,Bellevue (William O. Lockridge) Library,,,115 ATLANTIC STREET SW,DISTRICT OF COLUMBIA,8,115 ATLANTIC STREET SW,WASHINGTON,DC,20032,1000,Library,20981,17119,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Library,2019,301,Does Not Meet BEPS,-31.56%,-20.00%,38.8312511,-77.00941879,399182.19035376,129273.70984028,302935,,{DF9A5348-F466-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9785462031984,38.8659940079033,107152,PM12001745,5618S   0800,12001745,,Anacostia Library,,,1800 GOOD HOPE ROAD SE,DISTRICT OF COLUMBIA,8,1800 GOOD HOPE ROAD SE,WASHINGTON,DC,20020,2010,Library,21764,22348,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Library,2019,207.1,Does Not Meet BEPS,-0.53%,-20.00%,38.86598623,-76.97854393,401862.06986233,133129.73046953,53560,,{DF9A5348-F45F-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
